index,Name,Repository,Stars,LOC,Size_Classification
233,datafu,https://github.com/apache/datafu.git,85,68400,2.0
380,servicecomb-toolkit,https://github.com/apache/servicecomb-toolkit.git,454,68600,2.0
733,incubator-myriad,https://github.com/apache/incubator-myriad.git,154,68700,2.0
181,velocity-tools,https://github.com/apache/velocity-tools.git,35,72200,2.0
222,commons-configuration,https://github.com/apache/commons-configuration.git,138,72300,2.0
369,directory-mavibot,https://github.com/apache/directory-mavibot.git,12,72800,2.0
774,myfaces-trinidad-maven,https://github.com/apache/myfaces-trinidad-maven.git,2,73100,2.0
615,karaf-cellar,https://github.com/apache/karaf-cellar.git,41,73200,2.0
82,ignite-teamcity-bot,https://github.com/apache/ignite-teamcity-bot.git,8,73800,2.0
223,commons-beanutils,https://github.com/apache/commons-beanutils.git,205,73800,2.0
37,calcite-avatica,https://github.com/apache/calcite-avatica.git,149,75000,2.0
772,incubator-retired-htrace,https://github.com/apache/incubator-retired-htrace.git,102,75800,2.0
664,shardingsphere-elasticjob-cloud,https://github.com/apache/shardingsphere-elasticjob-cloud.git,247,76000,2.0
633,nifi-minifi,https://github.com/apache/nifi-minifi.git,111,76100,2.0
81,camel-kamelets,https://github.com/apache/camel-kamelets.git,19,76600,2.0
329,netbeans-jackpot30,https://github.com/apache/netbeans-jackpot30.git,4,77000,2.0
577,servicecomb-pack,https://github.com/apache/servicecomb-pack.git,1900,77200,2.0
247,incubator-streampipes-extensions,https://github.com/apache/incubator-streampipes-extensions.git,23,79300,2.0
209,ignite-extensions,https://github.com/apache/ignite-extensions.git,21,79600,2.0
154,xmlgraphics-commons,https://github.com/apache/xmlgraphics-commons.git,14,79700,2.0
817,kalumet,https://github.com/apache/kalumet.git,6,80600,2.0
131,commons-numbers,https://github.com/apache/commons-numbers.git,45,81800,2.0
711,hama,https://github.com/apache/hama.git,130,84500,2.0
202,flink-statefun,https://github.com/apache/flink-statefun.git,319,85400,2.0
344,velocity-engine,https://github.com/apache/velocity-engine.git,245,87900,2.0
273,commons-digester,https://github.com/apache/commons-digester.git,42,89300,2.0
790,hcatalog,https://github.com/apache/hcatalog.git,60,90000,2.0
34,commons-vfs,https://github.com/apache/commons-vfs.git,154,90000,2.0
356,commons-jelly,https://github.com/apache/commons-jelly.git,11,90700,2.0
318,shardingsphere-elasticjob,https://github.com/apache/shardingsphere-elasticjob.git,7400,91500,2.0
645,ambari-metrics,https://github.com/apache/ambari-metrics.git,23,92500,2.0
797,incubator-tajo,https://github.com/apache/incubator-tajo.git,23,92500,2.0
110,commons-io,https://github.com/apache/commons-io.git,822,92600,2.0
640,mina-vysper,https://github.com/apache/mina-vysper.git,11,93600,2.0
732,incubator-retired-edgent,https://github.com/apache/incubator-retired-edgent.git,204,93900,2.0
702,incubator-taverna-engine,https://github.com/apache/incubator-taverna-engine.git,16,94000,2.0
468,sling-org-apache-sling-scripting-jsp,https://github.com/apache/sling-org-apache-sling-scripting-jsp.git,1,94300,2.0
798,ddlutils,https://github.com/apache/ddlutils.git,20,95700,2.0
663,logging-log4j-audit,https://github.com/apache/logging-log4j-audit.git,20,95700,2.0
304,geronimo-xbean,https://github.com/apache/geronimo-xbean.git,8,99700,2.0
92,ratis,https://github.com/apache/ratis.git,610,101000,2.0
794,sanselan,https://github.com/apache/sanselan.git,34,101100,2.0
279,incubator-nemo,https://github.com/apache/incubator-nemo.git,90,101500,2.0
88,sling-whiteboard,https://github.com/apache/sling-whiteboard.git,34,102500,2.0
241,curator,https://github.com/apache/curator.git,2700,103100,2.0
134,cxf-fediz,https://github.com/apache/cxf-fediz.git,18,103800,2.0
824,harmony-jdktools,https://github.com/apache/harmony-jdktools.git,4,104000,2.0
602,phoenix-tephra,https://github.com/apache/phoenix-tephra.git,28,105600,2.0
161,servicemix-bundles,https://github.com/apache/servicemix-bundles.git,41,108700,2.0
316,qpid-proton-j,https://github.com/apache/qpid-proton-j.git,28,108700,2.0
65,incubator-streampipes,https://github.com/apache/incubator-streampipes.git,279,109100,2.0
718,tuscany-sdo,https://github.com/apache/tuscany-sdo.git,6,112100,2.0
164,datasketches-java,https://github.com/apache/datasketches-java.git,745,113300,2.0
280,empire-db,https://github.com/apache/empire-db.git,28,113300,2.0
211,james-mime4j,https://github.com/apache/james-mime4j.git,38,114600,2.0
267,camel-k-examples,https://github.com/apache/camel-k-examples.git,38,114600,2.0
115,jackrabbit-filevault,https://github.com/apache/jackrabbit-filevault.git,37,114900,2.0
127,commons-imaging,https://github.com/apache/commons-imaging.git,286,117100,2.0
628,flex-blazeds,https://github.com/apache/flex-blazeds.git,44,117100,2.0
66,roller,https://github.com/apache/roller.git,104,118600,2.0
647,abdera,https://github.com/apache/abdera.git,16,122900,2.0
792,incubator-retired-pirk,https://github.com/apache/incubator-retired-pirk.git,58,123200,2.0
700,incubator-taverna-workbench,https://github.com/apache/incubator-taverna-workbench.git,5,123500,2.0
52,httpcomponents-client,https://github.com/apache/httpcomponents-client.git,1100,124300,2.0
315,log4j,https://github.com/apache/log4j.git,805,127700,2.0
629,crunch,https://github.com/apache/crunch.git,101,127800,2.0
268,gora,https://github.com/apache/gora.git,102,129900,2.0
324,uima-async-scaleout,https://github.com/apache/uima-async-scaleout.git,1,130199,2.0
605,activemq-openwire,https://github.com/apache/activemq-openwire.git,5,130199,2.0
691,uima-as_old,https://github.com/apache/uima-as_old.git,10,130300,2.0
105,dubbo-samples,https://github.com/apache/dubbo-samples.git,1600,132300,2.0
704,aries-journaled-events,https://github.com/apache/aries-journaled-events.git,2,132400,2.0
94,turbine-core,https://github.com/apache/turbine-core.git,3,134500,2.0
220,johnzon,https://github.com/apache/johnzon.git,38,135400,2.0
778,lenya,https://github.com/apache/lenya.git,17,135700,2.0
77,httpcomponents-core,https://github.com/apache/httpcomponents-core.git,269,137000,2.0
590,metamodel,https://github.com/apache/metamodel.git,147,137700,2.0
159,commons-collections,https://github.com/apache/commons-collections.git,527,137800,2.0
593,apex-core,https://github.com/apache/apex-core.git,347,140900,2.0
227,commons-geometry,https://github.com/apache/commons-geometry.git,25,143000,2.0
155,commons-compress,https://github.com/apache/commons-compress.git,207,143500,2.0
738,servicemix3,https://github.com/apache/servicemix3.git,3,143700,2.0
613,qpid-jms-amqp-0-x,https://github.com/apache/qpid-jms-amqp-0-x.git,2,146600,2.0
27,directory-fortress-core,https://github.com/apache/directory-fortress-core.git,36,149500,2.0
828,incubator-milagro-java,https://github.com/apache/incubator-milagro-java.git,3,152100,2.0
201,incubator-hivemall,https://github.com/apache/incubator-hivemall.git,296,152600,2.0
608,sqoop,https://github.com/apache/sqoop.git,869,153100,2.0
754,wookie,https://github.com/apache/wookie.git,5,158600,2.0
251,commons-bcel,https://github.com/apache/commons-bcel.git,165,161400,2.0
583,nifi-registry,https://github.com/apache/nifi-registry.git,104,161900,2.0
695,incubator-taverna-language,https://github.com/apache/incubator-taverna-language.git,22,162100,2.0
401,directory-scimple,https://github.com/apache/directory-scimple.git,22,162100,2.0
75,submarine,https://github.com/apache/submarine.git,527,163500,2.0
116,commons-jcs,https://github.com/apache/commons-jcs.git,80,163500,2.0
759,activemq-apollo,https://github.com/apache/activemq-apollo.git,145,165700,2.0
118,parquet-mr,https://github.com/apache/parquet-mr.git,1400,168700,2.0
649,streams,https://github.com/apache/streams.git,70,169200,2.0
129,openwebbeans,https://github.com/apache/openwebbeans.git,51,170800,2.0
257,qpid-jms,https://github.com/apache/qpid-jms.git,59,171300,2.0
780,rave,https://github.com/apache/rave.git,15,172600,2.0
766,vxquery,https://github.com/apache/vxquery.git,19,177100,2.0
36,flume,https://github.com/apache/flume.git,2200,178100,2.0
200,openmeetings,https://github.com/apache/openmeetings.git,518,179200,2.0
128,deltaspike,https://github.com/apache/deltaspike.git,135,180900,2.0
755,chukwa,https://github.com/apache/chukwa.git,80,181100,2.0
53,rocketmq,https://github.com/apache/rocketmq.git,16100,184200,2.0
147,incubator-wayang,https://github.com/apache/incubator-wayang.git,32,185000,2.0
656,joshua,https://github.com/apache/joshua.git,95,185400,2.0
98,commons-lang,https://github.com/apache/commons-lang.git,2200,187900,2.0
597,incubator-weex-playground,https://github.com/apache/incubator-weex-playground.git,42,190400,2.0
783,click,https://github.com/apache/click.git,8,195700,2.0
11,incubator-shenyu,https://github.com/apache/incubator-shenyu.git,5600,196600,2.0
177,ws-wss4j,https://github.com/apache/ws-wss4j.git,10,196700,2.0
779,hadoop-hdfs,https://github.com/apache/hadoop-hdfs.git,162,201300,2.0
745,incubator-sentry,https://github.com/apache/incubator-sentry.git,36,203000,2.0
791,incubator-tez,https://github.com/apache/incubator-tez.git,59,204300,2.0
178,santuario-xml-security-java,https://github.com/apache/santuario-xml-security-java.git,16,208500,2.0
141,guacamole-client,https://github.com/apache/guacamole-client.git,911,210300,2.0
80,maven,https://github.com/apache/maven.git,2900,210600,2.0
747,continuum,https://github.com/apache/continuum.git,7,210900,2.0
366,turbine-fulcrum,https://github.com/apache/turbine-fulcrum.git,2,212200,2.0
719,tapestry3,https://github.com/apache/tapestry3.git,4,215400,2.0
205,uima-ruta,https://github.com/apache/uima-ruta.git,10,216000,2.0
23,skywalking,https://github.com/apache/skywalking.git,18300,216600,2.0
705,incubator-atlas,https://github.com/apache/incubator-atlas.git,95,217800,2.0
731,distributedlog,https://github.com/apache/distributedlog.git,172,217900,2.0
749,pivot,https://github.com/apache/pivot.git,28,226900,2.0
707,aurora,https://github.com/apache/aurora.git,625,227800,2.0
368,directory-kerby,https://github.com/apache/directory-kerby.git,92,229100,2.0
158,juneau,https://github.com/apache/juneau.git,68,229200,2.0
823,geronimo-devtools,https://github.com/apache/geronimo-devtools.git,4,231600,2.0
781,wink,https://github.com/apache/wink.git,20,232100,2.0
249,qpid-protonj2,https://github.com/apache/qpid-protonj2.git,8,232300,2.0
206,incubator-datalab,https://github.com/apache/incubator-datalab.git,96,235700,2.0
430,sling-samples,https://github.com/apache/sling-samples.git,27,249500,2.0
246,freemarker,https://github.com/apache/freemarker.git,710,250300,2.0
770,incubator-retired-slider,https://github.com/apache/incubator-retired-slider.git,79,255100,2.0
89,skywalking-java,https://github.com/apache/skywalking-java.git,146,264500,2.0
242,opennlp,https://github.com/apache/opennlp.git,1100,279400,2.0
49,karaf,https://github.com/apache/karaf.git,570,283900,2.0
69,samza,https://github.com/apache/samza.git,709,285300,2.0
757,polygene-java,https://github.com/apache/polygene-java.git,89,287100,2.0
709,servicemix4-bundles,https://github.com/apache/servicemix4-bundles.git,18,289100,2.0
761,falcon,https://github.com/apache/falcon.git,97,289200,2.0
17,zookeeper,https://github.com/apache/zookeeper.git,10000,289500,2.0
142,rocketmq-dashboard,https://github.com/apache/rocketmq-dashboard.git,159,290400,2.0
342,olingo-odata2,https://github.com/apache/olingo-odata2.git,34,293800,2.0
323,oodt,https://github.com/apache/oodt.git,55,307000,2.0
742,shindig,https://github.com/apache/shindig.git,67,307500,2.0
203,servicecomb-java-chassis,https://github.com/apache/servicecomb-java-chassis.git,1700,315700,2.0
51,avro,https://github.com/apache/avro.git,2000,319800,2.0
801,etch,https://github.com/apache/etch.git,17,322400,2.0
10,dolphinscheduler,https://github.com/apache/dolphinscheduler.git,6900,325800,2.0
0,hudi,https://github.com/apache/hudi.git,2600,327800,2.0
119,rocketmq-streams,https://github.com/apache/rocketmq-streams.git,65,330100,2.0
582,geronimo-specs,https://github.com/apache/geronimo-specs.git,18,330800,2.0
347,olingo-odata4,https://github.com/apache/olingo-odata4.git,116,337900,2.0
20,knox,https://github.com/apache/knox.git,128,339700,2.0
253,db-jdo,https://github.com/apache/db-jdo.git,7,346900,2.0
79,ignite-3,https://github.com/apache/ignite-3.git,43,347200,2.0
670,santuario-java,https://github.com/apache/santuario-java.git,24,349700,2.0
96,helix,https://github.com/apache/helix.git,352,354100,2.0
132,oozie,https://github.com/apache/oozie.git,627,354500,2.0
598,reef,https://github.com/apache/reef.git,96,354500,2.0
7,dubbo,https://github.com/apache/dubbo.git,36600,359800,2.0
95,camel-spring-boot,https://github.com/apache/camel-spring-boot.git,76,360200,2.0
55,archiva,https://github.com/apache/archiva.git,292,361200,2.0
59,ofbiz-plugins,https://github.com/apache/ofbiz-plugins.git,95,365800,2.0
308,aries,https://github.com/apache/aries.git,97,368000,2.0
90,incubator-inlong,https://github.com/apache/incubator-inlong.git,454,369400,2.0
612,accumulo-proxy,https://github.com/apache/accumulo-proxy.git,6,377800,2.0
19,camel-quarkus,https://github.com/apache/camel-quarkus.git,154,380400,2.0
836,geronimo-yoko,https://github.com/apache/geronimo-yoko.git,2,385400,2.0
8,xmlbeans,https://github.com/apache/xmlbeans.git,39,392200,2.0
751,xalan-j,https://github.com/apache/xalan-j.git,24,398900,2.0
775,incubator-retired-wave,https://github.com/apache/incubator-retired-wave.git,186,404000,2.0
219,ant-ivy,https://github.com/apache/ant-ivy.git,51,411600,2.0
91,syncope,https://github.com/apache/syncope.git,158,413800,2.0
83,incubator-heron,https://github.com/apache/incubator-heron.git,3600,413900,2.0
739,uima-addons,https://github.com/apache/uima-addons.git,10,419400,2.0
734,hadoop-mapreduce,https://github.com/apache/hadoop-mapreduce.git,97,419500,2.0
165,jspwiki,https://github.com/apache/jspwiki.git,79,429700,2.0
190,commons-math,https://github.com/apache/commons-math.git,427,433100,2.0
658,eagle,https://github.com/apache/eagle.git,411,433400,2.0
25,logging-log4j2,https://github.com/apache/logging-log4j2.git,1700,437000,2.0
643,usergrid,https://github.com/apache/usergrid.git,999,437200,2.0
188,tez,https://github.com/apache/tez.git,344,439500,2.0
674,tajo,https://github.com/apache/tajo.git,131,457000,2.0
642,axis-axis1-java,https://github.com/apache/axis-axis1-java.git,3,466700,2.0
730,uima-ducc,https://github.com/apache/uima-ducc.git,9,476800,2.0
86,jmeter,https://github.com/apache/jmeter.git,5700,477100,2.0
255,mahout,https://github.com/apache/mahout.git,2000,477300,2.0
107,zeppelin,https://github.com/apache/zeppelin.git,5500,477400,2.0
101,gobblin,https://github.com/apache/gobblin.git,2000,486000,2.0
726,apex-malhar,https://github.com/apache/apex-malhar.git,131,491900,2.0
776,incubator-retired-blur,https://github.com/apache/incubator-retired-blur.git,33,492500,2.0
639,rya,https://github.com/apache/rya.git,103,496800,2.0
30,atlas,https://github.com/apache/atlas.git,1100,500600,2.0
237,directory-ldap-api,https://github.com/apache/directory-ldap-api.git,24,509600,2.0
56,iotdb,https://github.com/apache/iotdb.git,1700,511700,2.0
146,brooklyn-server,https://github.com/apache/brooklyn-server.git,34,515700,2.0
157,wicket,https://github.com/apache/wicket.git,592,515799,2.0
811,tomcat55,https://github.com/apache/tomcat55.git,8,522700,2.0
362,xmlgraphics-batik,https://github.com/apache/xmlgraphics-batik.git,137,524300,2.0
124,plc4x,https://github.com/apache/plc4x.git,433,532100,2.0
269,directory-studio,https://github.com/apache/directory-studio.git,81,535500,2.0
721,ode,https://github.com/apache/ode.git,43,542300,2.0
2,manifoldcf,https://github.com/apache/manifoldcf.git,68,543900,2.0
35,bookkeeper,https://github.com/apache/bookkeeper.git,1400,544900,2.0
728,maven-plugins,https://github.com/apache/maven-plugins.git,241,551600,2.0
5,pdfbox,https://github.com/apache/pdfbox.git,1600,557500,2.0
108,camel-kafka-connector,https://github.com/apache/camel-kafka-connector.git,95,562400,2.0
42,phoenix,https://github.com/apache/phoenix.git,910,566200,2.0
18,ozone,https://github.com/apache/ozone.git,438,574800,2.0
584,portals-pluto,https://github.com/apache/portals-pluto.git,25,575000,2.0
796,tuscany-sca-2.x,https://github.com/apache/tuscany-sca-2.x.git,24,581700,2.0
662,metron,https://github.com/apache/metron.git,831,588100,2.0
100,incubator-linkis,https://github.com/apache/incubator-linkis.git,2300,591300,2.0
240,qpid-broker-j,https://github.com/apache/qpid-broker-j.git,45,594700,2.0
301,pig,https://github.com/apache/pig.git,640,624100,2.0
135,jackrabbit,https://github.com/apache/jackrabbit.git,281,660200,2.0
32,calcite,https://github.com/apache/calcite.git,2800,665400,2.0
793,odftoolkit,https://github.com/apache/odftoolkit.git,37,676600,2.0
62,axis-axis2-java-core,https://github.com/apache/axis-axis2-java-core.git,7,682500,2.0
136,xmlgraphics-fop,https://github.com/apache/xmlgraphics-fop.git,134,692100,2.0
3,groovy,https://github.com/apache/groovy.git,4400,693100,2.0
736,geronimo,https://github.com/apache/geronimo.git,33,708500,2.0
786,tomcat80,https://github.com/apache/tomcat80.git,116,711300,2.0
103,sis,https://github.com/apache/sis.git,79,742700,2.0
802,incubator-retired-openaz,https://github.com/apache/incubator-retired-openaz.git,16,772100,2.0
28,tapestry-5,https://github.com/apache/tapestry-5.git,91,792100,2.0
85,tomcat,https://github.com/apache/tomcat.git,5700,824600,2.0
143,openjpa,https://github.com/apache/openjpa.git,96,850500,2.0
70,accumulo,https://github.com/apache/accumulo.git,895,854600,2.0
68,incubator-sedona,https://github.com/apache/incubator-sedona.git,1000,868600,2.0
6,shardingsphere,https://github.com/apache/shardingsphere.git,15000,895700,2.0
73,ranger,https://github.com/apache/ranger.git,558,913100,2.0
578,juddi,https://github.com/apache/juddi.git,15,913800,2.0
87,uima-uimaj,https://github.com/apache/uima-uimaj.git,46,937300,2.0
162,activemq,https://github.com/apache/activemq.git,2000,947900,2.0
12,kafka,https://github.com/apache/kafka.git,20600,949900,2.0
144,jackrabbit-oak,https://github.com/apache/jackrabbit-oak.git,335,955300,2.0
106,felix-dev,https://github.com/apache/felix-dev.git,66,967300,2.0
4,incubator-doris,https://github.com/apache/incubator-doris.git,3600,1000000,2.0
297,commons-rng,https://github.com/apache/commons-rng.git,32,1000000,2.0
24,james-project,https://github.com/apache/james-project.git,554,1100000,2.0
13,pinot,https://github.com/apache/pinot.git,3700,1100000,2.0
78,cassandra,https://github.com/apache/cassandra.git,7000,1100000,2.0
71,tinkerpop,https://github.com/apache/tinkerpop.git,1400,1100000,2.0
821,incubator-ambari,https://github.com/apache/incubator-ambari.git,5,1200000,2.0
44,drill,https://github.com/apache/drill.git,1600,1200000,2.0
239,directory-server,https://github.com/apache/directory-server.git,89,1200000,2.0
14,lucene,https://github.com/apache/lucene.git,602,1300000,2.0
683,ofbiz,https://github.com/apache/ofbiz.git,731,1300000,2.0
130,tomee,https://github.com/apache/tomee.git,377,1300000,2.0
109,kylin,https://github.com/apache/kylin.git,3200,1300000,2.0
54,ofbiz-framework,https://github.com/apache/ofbiz-framework.git,403,1300000,2.0
102,incubator-hop,https://github.com/apache/incubator-hop.git,173,1300000,2.0
58,activemq-artemis,https://github.com/apache/activemq-artemis.git,762,1300000,2.0
40,cxf,https://github.com/apache/cxf.git,742,1400000,2.0
48,hbase,https://github.com/apache/hbase.git,4300,1400000,2.0
45,druid,https://github.com/apache/druid.git,11400,1400000,2.0
43,solr,https://github.com/apache/solr.git,269,1600000,2.0
39,nifi,https://github.com/apache/nifi.git,2900,1700000,2.0
769,stratos,https://github.com/apache/stratos.git,153,1700000,2.0
641,derby,https://github.com/apache/derby.git,265,1800000,2.0
715,asterixdb-hyracks,https://github.com/apache/asterixdb-hyracks.git,16,1900000,2.0
818,harmony-classlib,https://github.com/apache/harmony-classlib.git,5,1900000,2.0
