Name,Repository,Stars,LOC,Size_Classification
gora,https://github.com/apache/gora.git,102,129900,1
uima-async-scaleout,https://github.com/apache/uima-async-scaleout.git,1,130199,1
activemq-openwire,https://github.com/apache/activemq-openwire.git,5,130199,1
uima-as_old,https://github.com/apache/uima-as_old.git,10,130300,1
dubbo-samples,https://github.com/apache/dubbo-samples.git,1600,132300,1
aries-journaled-events,https://github.com/apache/aries-journaled-events.git,2,132400,1
turbine-core,https://github.com/apache/turbine-core.git,3,134500,1
johnzon,https://github.com/apache/johnzon.git,38,135400,1
lenya,https://github.com/apache/lenya.git,17,135700,1
httpcomponents-core,https://github.com/apache/httpcomponents-core.git,269,137000,1
metamodel,https://github.com/apache/metamodel.git,147,137700,1
commons-collections,https://github.com/apache/commons-collections.git,527,137800,1
apex-core,https://github.com/apache/apex-core.git,347,140900,1
commons-geometry,https://github.com/apache/commons-geometry.git,25,143000,1
commons-compress,https://github.com/apache/commons-compress.git,207,143500,1
servicemix3,https://github.com/apache/servicemix3.git,3,143700,1
qpid-jms-amqp-0-x,https://github.com/apache/qpid-jms-amqp-0-x.git,2,146600,1
directory-fortress-core,https://github.com/apache/directory-fortress-core.git,36,149500,1
incubator-milagro-java,https://github.com/apache/incubator-milagro-java.git,3,152100,1
incubator-hivemall,https://github.com/apache/incubator-hivemall.git,296,152600,1
sqoop,https://github.com/apache/sqoop.git,869,153100,1
wookie,https://github.com/apache/wookie.git,5,158600,1
commons-bcel,https://github.com/apache/commons-bcel.git,165,161400,1
nifi-registry,https://github.com/apache/nifi-registry.git,104,161900,1
incubator-taverna-language,https://github.com/apache/incubator-taverna-language.git,22,162100,1
directory-scimple,https://github.com/apache/directory-scimple.git,22,162100,1
submarine,https://github.com/apache/submarine.git,527,163500,1
commons-jcs,https://github.com/apache/commons-jcs.git,80,163500,1
activemq-apollo,https://github.com/apache/activemq-apollo.git,145,165700,1
parquet-mr,https://github.com/apache/parquet-mr.git,1400,168700,1
streams,https://github.com/apache/streams.git,70,169200,1
openwebbeans,https://github.com/apache/openwebbeans.git,51,170800,1
qpid-jms,https://github.com/apache/qpid-jms.git,59,171300,1
rave,https://github.com/apache/rave.git,15,172600,1
vxquery,https://github.com/apache/vxquery.git,19,177100,1
flume,https://github.com/apache/flume.git,2200,178100,1
openmeetings,https://github.com/apache/openmeetings.git,518,179200,1
deltaspike,https://github.com/apache/deltaspike.git,135,180900,1
chukwa,https://github.com/apache/chukwa.git,80,181100,1
rocketmq,https://github.com/apache/rocketmq.git,16100,184200,1
incubator-wayang,https://github.com/apache/incubator-wayang.git,32,185000,1
joshua,https://github.com/apache/joshua.git,95,185400,1
commons-lang,https://github.com/apache/commons-lang.git,2200,187900,1
incubator-weex-playground,https://github.com/apache/incubator-weex-playground.git,42,190400,1
click,https://github.com/apache/click.git,8,195700,1
incubator-shenyu,https://github.com/apache/incubator-shenyu.git,5600,196600,1
ws-wss4j,https://github.com/apache/ws-wss4j.git,10,196700,1
hadoop-hdfs,https://github.com/apache/hadoop-hdfs.git,162,201300,1
incubator-sentry,https://github.com/apache/incubator-sentry.git,36,203000,1
incubator-tez,https://github.com/apache/incubator-tez.git,59,204300,1
santuario-xml-security-java,https://github.com/apache/santuario-xml-security-java.git,16,208500,1
guacamole-client,https://github.com/apache/guacamole-client.git,911,210300,1
maven,https://github.com/apache/maven.git,2900,210600,1
continuum,https://github.com/apache/continuum.git,7,210900,1
turbine-fulcrum,https://github.com/apache/turbine-fulcrum.git,2,212200,1
tapestry3,https://github.com/apache/tapestry3.git,4,215400,1
uima-ruta,https://github.com/apache/uima-ruta.git,10,216000,1
skywalking,https://github.com/apache/skywalking.git,18300,216600,1
incubator-atlas,https://github.com/apache/incubator-atlas.git,95,217800,1
distributedlog,https://github.com/apache/distributedlog.git,172,217900,1
pivot,https://github.com/apache/pivot.git,28,226900,2
aurora,https://github.com/apache/aurora.git,625,227800,2
directory-kerby,https://github.com/apache/directory-kerby.git,92,229100,2
juneau,https://github.com/apache/juneau.git,68,229200,2
geronimo-devtools,https://github.com/apache/geronimo-devtools.git,4,231600,2
wink,https://github.com/apache/wink.git,20,232100,2
qpid-protonj2,https://github.com/apache/qpid-protonj2.git,8,232300,2
incubator-datalab,https://github.com/apache/incubator-datalab.git,96,235700,2
sling-samples,https://github.com/apache/sling-samples.git,27,249500,2
freemarker,https://github.com/apache/freemarker.git,710,250300,2
incubator-retired-slider,https://github.com/apache/incubator-retired-slider.git,79,255100,2
skywalking-java,https://github.com/apache/skywalking-java.git,146,264500,2
opennlp,https://github.com/apache/opennlp.git,1100,279400,2
karaf,https://github.com/apache/karaf.git,570,283900,2
samza,https://github.com/apache/samza.git,709,285300,2
polygene-java,https://github.com/apache/polygene-java.git,89,287100,2
servicemix4-bundles,https://github.com/apache/servicemix4-bundles.git,18,289100,2
falcon,https://github.com/apache/falcon.git,97,289200,2
zookeeper,https://github.com/apache/zookeeper.git,10000,289500,2
rocketmq-dashboard,https://github.com/apache/rocketmq-dashboard.git,159,290400,2
olingo-odata2,https://github.com/apache/olingo-odata2.git,34,293800,2
oodt,https://github.com/apache/oodt.git,55,307000,2
shindig,https://github.com/apache/shindig.git,67,307500,2
servicecomb-java-chassis,https://github.com/apache/servicecomb-java-chassis.git,1700,315700,2
avro,https://github.com/apache/avro.git,2000,319800,2
etch,https://github.com/apache/etch.git,17,322400,2
dolphinscheduler,https://github.com/apache/dolphinscheduler.git,6900,325800,2
hudi,https://github.com/apache/hudi.git,2600,327800,2
rocketmq-streams,https://github.com/apache/rocketmq-streams.git,65,330100,2
geronimo-specs,https://github.com/apache/geronimo-specs.git,18,330800,2
olingo-odata4,https://github.com/apache/olingo-odata4.git,116,337900,2
knox,https://github.com/apache/knox.git,128,339700,2
db-jdo,https://github.com/apache/db-jdo.git,7,346900,2
ignite-3,https://github.com/apache/ignite-3.git,43,347200,2
santuario-java,https://github.com/apache/santuario-java.git,24,349700,2
helix,https://github.com/apache/helix.git,352,354100,2
oozie,https://github.com/apache/oozie.git,627,354500,2
reef,https://github.com/apache/reef.git,96,354500,2
dubbo,https://github.com/apache/dubbo.git,36600,359800,2
camel-spring-boot,https://github.com/apache/camel-spring-boot.git,76,360200,2
archiva,https://github.com/apache/archiva.git,292,361200,2
ofbiz-plugins,https://github.com/apache/ofbiz-plugins.git,95,365800,2
aries,https://github.com/apache/aries.git,97,368000,2
incubator-inlong,https://github.com/apache/incubator-inlong.git,454,369400,2
accumulo-proxy,https://github.com/apache/accumulo-proxy.git,6,377800,2
camel-quarkus,https://github.com/apache/camel-quarkus.git,154,380400,2
geronimo-yoko,https://github.com/apache/geronimo-yoko.git,2,385400,2
xmlbeans,https://github.com/apache/xmlbeans.git,39,392200,2
xalan-j,https://github.com/apache/xalan-j.git,24,398900,2
incubator-retired-wave,https://github.com/apache/incubator-retired-wave.git,186,404000,2
ant-ivy,https://github.com/apache/ant-ivy.git,51,411600,2
syncope,https://github.com/apache/syncope.git,158,413800,2
incubator-heron,https://github.com/apache/incubator-heron.git,3600,413900,2
uima-addons,https://github.com/apache/uima-addons.git,10,419400,2
hadoop-mapreduce,https://github.com/apache/hadoop-mapreduce.git,97,419500,2
jspwiki,https://github.com/apache/jspwiki.git,79,429700,2
commons-math,https://github.com/apache/commons-math.git,427,433100,2
eagle,https://github.com/apache/eagle.git,411,433400,2
logging-log4j2,https://github.com/apache/logging-log4j2.git,1700,437000,2
usergrid,https://github.com/apache/usergrid.git,999,437200,2
tez,https://github.com/apache/tez.git,344,439500,2
tajo,https://github.com/apache/tajo.git,131,457000,2
axis-axis1-java,https://github.com/apache/axis-axis1-java.git,3,466700,2
uima-ducc,https://github.com/apache/uima-ducc.git,9,476800,2
jmeter,https://github.com/apache/jmeter.git,5700,477100,2
mahout,https://github.com/apache/mahout.git,2000,477300,2
zeppelin,https://github.com/apache/zeppelin.git,5500,477400,2
gobblin,https://github.com/apache/gobblin.git,2000,486000,2
apex-malhar,https://github.com/apache/apex-malhar.git,131,491900,2
incubator-retired-blur,https://github.com/apache/incubator-retired-blur.git,33,492500,2
rya,https://github.com/apache/rya.git,103,496800,2
atlas,https://github.com/apache/atlas.git,1100,500600,2
directory-ldap-api,https://github.com/apache/directory-ldap-api.git,24,509600,2
iotdb,https://github.com/apache/iotdb.git,1700,511700,2
brooklyn-server,https://github.com/apache/brooklyn-server.git,34,515700,2
wicket,https://github.com/apache/wicket.git,592,515799,2
tomcat55,https://github.com/apache/tomcat55.git,8,522700,2
xmlgraphics-batik,https://github.com/apache/xmlgraphics-batik.git,137,524300,2
plc4x,https://github.com/apache/plc4x.git,433,532100,2
directory-studio,https://github.com/apache/directory-studio.git,81,535500,2
ode,https://github.com/apache/ode.git,43,542300,2
manifoldcf,https://github.com/apache/manifoldcf.git,68,543900,2
bookkeeper,https://github.com/apache/bookkeeper.git,1400,544900,2
maven-plugins,https://github.com/apache/maven-plugins.git,241,551600,2
pdfbox,https://github.com/apache/pdfbox.git,1600,557500,2
camel-kafka-connector,https://github.com/apache/camel-kafka-connector.git,95,562400,2
phoenix,https://github.com/apache/phoenix.git,910,566200,2
ozone,https://github.com/apache/ozone.git,438,574800,2
portals-pluto,https://github.com/apache/portals-pluto.git,25,575000,2
tuscany-sca-2.x,https://github.com/apache/tuscany-sca-2.x.git,24,581700,2
metron,https://github.com/apache/metron.git,831,588100,2
incubator-linkis,https://github.com/apache/incubator-linkis.git,2300,591300,2
qpid-broker-j,https://github.com/apache/qpid-broker-j.git,45,594700,2
pig,https://github.com/apache/pig.git,640,624100,2
jackrabbit,https://github.com/apache/jackrabbit.git,281,660200,0
calcite,https://github.com/apache/calcite.git,2800,665400,0
odftoolkit,https://github.com/apache/odftoolkit.git,37,676600,0
axis-axis2-java-core,https://github.com/apache/axis-axis2-java-core.git,7,682500,0
xmlgraphics-fop,https://github.com/apache/xmlgraphics-fop.git,134,692100,0
groovy,https://github.com/apache/groovy.git,4400,693100,0
geronimo,https://github.com/apache/geronimo.git,33,708500,0
tomcat80,https://github.com/apache/tomcat80.git,116,711300,0
sis,https://github.com/apache/sis.git,79,742700,0
incubator-retired-openaz,https://github.com/apache/incubator-retired-openaz.git,16,772100,0
tapestry-5,https://github.com/apache/tapestry-5.git,91,792100,0
tomcat,https://github.com/apache/tomcat.git,5700,824600,0
openjpa,https://github.com/apache/openjpa.git,96,850500,0
accumulo,https://github.com/apache/accumulo.git,895,854600,0
incubator-sedona,https://github.com/apache/incubator-sedona.git,1000,868600,0
shardingsphere,https://github.com/apache/shardingsphere.git,15000,895700,0
ranger,https://github.com/apache/ranger.git,558,913100,0
juddi,https://github.com/apache/juddi.git,15,913800,0
uima-uimaj,https://github.com/apache/uima-uimaj.git,46,937300,0
activemq,https://github.com/apache/activemq.git,2000,947900,0
kafka,https://github.com/apache/kafka.git,20600,949900,0
jackrabbit-oak,https://github.com/apache/jackrabbit-oak.git,335,955300,0
felix-dev,https://github.com/apache/felix-dev.git,66,967300,0
incubator-doris,https://github.com/apache/incubator-doris.git,3600,1000000,0
commons-rng,https://github.com/apache/commons-rng.git,32,1000000,0
james-project,https://github.com/apache/james-project.git,554,1100000,0
pinot,https://github.com/apache/pinot.git,3700,1100000,0
cassandra,https://github.com/apache/cassandra.git,7000,1100000,0
tinkerpop,https://github.com/apache/tinkerpop.git,1400,1100000,0
incubator-ambari,https://github.com/apache/incubator-ambari.git,5,1200000,3
drill,https://github.com/apache/drill.git,1600,1200000,3
directory-server,https://github.com/apache/directory-server.git,89,1200000,3
lucene,https://github.com/apache/lucene.git,602,1300000,3
ofbiz,https://github.com/apache/ofbiz.git,731,1300000,3
tomee,https://github.com/apache/tomee.git,377,1300000,3
kylin,https://github.com/apache/kylin.git,3200,1300000,3
ofbiz-framework,https://github.com/apache/ofbiz-framework.git,403,1300000,3
incubator-hop,https://github.com/apache/incubator-hop.git,173,1300000,3
activemq-artemis,https://github.com/apache/activemq-artemis.git,762,1300000,3
cxf,https://github.com/apache/cxf.git,742,1400000,3
hbase,https://github.com/apache/hbase.git,4300,1400000,3
druid,https://github.com/apache/druid.git,11400,1400000,3
solr,https://github.com/apache/solr.git,269,1600000,3
nifi,https://github.com/apache/nifi.git,2900,1700000,3
stratos,https://github.com/apache/stratos.git,153,1700000,3
derby,https://github.com/apache/derby.git,265,1800000,3
asterixdb-hyracks,https://github.com/apache/asterixdb-hyracks.git,16,1900000,3
harmony-classlib,https://github.com/apache/harmony-classlib.git,5,1900000,3
